estacion_id,fecha,lluvia_total,temp_media,temp_max,temp_min,pet,spei_3,spei_6,spei_12
CONC,2013-01-31,71.9000,28.2000,35.8581,22.3161,155.3499,-0.7499,-1.5391,-0.1873
CONC,2013-02-28,122.7000,28.2821,35.3500,23.5179,126.1547,-1.2768,-1.0742,-0.5175
CONC,2013-03-31,163.4000,25.6935,32.1839,21.0032,131.7377,-0.4272,-0.4708,-0.9390
CONC,2013-04-30,345.6000,23.0967,29.6700,18.6900,100.8652,1.3474,0.5005,-0.4384
CONC,2013-05-31,143.3000,20.8355,26.9065,16.6742,82.1106,1.6333,0.4830,-0.0655
CONC,2013-06-30,212.8000,19.1500,24.4700,15.5067,62.2909,2.1235,1.4017,0.3097
CONC,2013-07-31,1.2000,18.6323,26.1581,13.3806,59.8017,0.7724,1.4936,0.0617
CONC,2013-08-31,7.9000,17.4355,26.2194,11.3258,46.2384,0.2383,1.3643,0.2485
CONC,2013-09-30,31.5000,22.2300,30.0600,16.4833,84.3606,-1.1062,1.0430,0.3865
CONC,2013-10-31,257.5000,24.2516,30.2548,19.4710,106.5725,0.2731,0.6721,0.8238
CONC,2013-11-30,172.8000,26.3000,32.6367,21.5433,122.0840,0.7504,0.6297,0.7737
CONC,2013-12-31,164.7000,28.1903,34.8355,23.4581,151.8171,1.0751,0.0518,1.1037
CONC,2014-01-31,118.3000,27.5484,33.3000,23.7129,144.8802,0.1433,0.1899,1.2970
CONC,2014-02-28,65.7000,28.1179,34.6429,23.3679,123.9802,-0.5394,0.1041,1.1106
CONC,2014-03-31,146.6000,25.3065,31.5839,20.7806,125.9022,-0.4866,0.4161,1.0734
CONC,2014-04-30,340.0000,24.1000,30.1167,19.8633,114.5141,0.9462,0.7209,1.0079
CONC,2014-05-31,99.3000,20.2484,25.6419,16.4871,75.3966,1.3344,0.6125,0.8812
CONC,2014-06-30,288.0000,19.4333,24.1233,16.1733,65.0821,2.1859,1.4275,1.1273
CONC,2014-07-31,112.9000,19.5710,25.8355,14.7419,69.2507,1.4264,1.6843,1.4748
CONC,2014-08-31,13.5000,21.8419,29.5290,16.3323,90.5861,0.9539,1.6162,1.3431
CONC,2014-09-30,121.1000,25.3667,32.0733,20.5000,125.0909,-0.3111,1.5261,1.5092
CONC,2014-10-31,11.3000,27.8710,35.3774,22.7097,161.4158,-1.8071,0.0281,0.4858
CONC,2014-11-30,193.4000,25.8267,31.7533,21.5667,115.6427,-0.5692,0.2596,0.5778
CONC,2014-12-31,41.9000,27.8161,34.4581,22.9903,145.8816,-1.3202,-1.2624,0.1803
CONC,2015-01-31,82.4000,28.6452,35.9161,24.0742,162.7842,-0.7817,-1.9308,-0.0028
CONC,2015-02-28,180.3000,27.4464,34.2000,23.4679,115.3521,-0.8751,-1.1704,0.4164
CONC,2015-03-31,65.4000,26.0355,32.5645,21.6839,137.0396,-0.6432,-1.5226,0.1023
CONC,2015-04-30,162.2000,24.4700,30.7200,20.3667,119.8416,0.1354,-0.5609,-0.5210
CONC,2015-05-31,187.9000,21.0032,25.7935,17.4355,84.0993,0.3558,-0.4396,-0.2490
CONC,2015-06-30,57.3000,21.1533,27.0767,17.1200,83.8276,0.5994,-0.0893,-1.0984
CONC,2015-07-31,136.3000,19.4194,25.0516,15.1323,67.6618,0.7357,0.5450,-1.0133
CONC,2015-08-31,24.2000,24.0129,31.5548,18.7968,120.1950,-0.4183,-0.1422,-1.0777
CONC,2015-09-30,189.7000,23.8667,30.6667,18.7033,104.2845,0.2637,0.5290,-0.7732
CONC,2015-10-31,269.9000,25.1677,30.6677,20.8613,119.0439,0.7068,0.9635,0.2513
CONC,2015-11-30,405.1000,25.7667,31.1333,21.8367,114.8428,2.3944,1.6636,0.9739
CONC,2015-12-31,398.7000,27.7452,32.8161,23.8419,144.7736,3.0005,2.6263,2.1898
CONC,2016-01-31,195.3000,28.3097,34.2871,24.2613,157.1601,2.6016,2.5261,2.5922
CONC,2016-02-29,252.8000,27.8793,32.8724,24.6069,125.1840,1.9764,3.2382,2.8048
CONC,2016-03-31,117.7000,24.9290,30.6871,21.0290,120.3807,0.8228,2.9637,3.0388
CONC,2016-04-30,56.8000,25.4033,31.7167,21.4633,134.0067,0.2050,2.2158,2.6331
CONC,2016-05-31,165.5000,18.1581,23.0161,14.5968,54.4653,0.1091,1.5844,2.6576
CONC,2016-06-30,9.9000,15.0267,21.7200,10.1767,30.2088,0.0048,0.5245,2.6787
CONC,2016-07-31,27.4000,18.6226,26.2645,13.2226,59.7090,0.2657,0.2300,2.3361
CONC,2016-08-31,68.1000,20.7129,29.0710,15.0194,77.3157,-0.4710,-0.3741,2.6307
CONC,2016-09-30,83.6000,20.0333,28.2767,13.6600,61.8414,-0.1989,-0.2629,2.4146
CONC,2016-10-31,114.7000,24.7871,31.9387,19.2871,113.7506,0.0047,0.0830,1.9057
CONC,2016-11-30,100.8000,25.0900,32.5100,19.4433,106.0741,0.0282,-0.4372,0.9015
CONC,2016-12-31,331.1000,26.8613,32.4000,22.8806,131.4393,0.9825,0.5203,0.7170
CONC,2017-01-31,132.5000,28.3194,35.3258,23.5613,157.3205,0.8554,0.5511,0.5028
CONC,2017-02-28,40.0000,27.5786,34.4393,23.1929,117.0175,0.4832,0.2686,-0.1934
CONC,2017-03-31,65.5000,27.1323,34.1903,22.2161,154.9994,-1.4468,-0.2167,-0.4889
CONC,2017-04-30,135.9000,23.0567,29.4833,18.7867,100.3447,-0.9613,-0.0626,-0.1051
CONC,2017-05-31,115.1000,21.8323,26.3839,18.7323,94.3997,-0.2842,0.0511,-0.4126
CONC,2017-06-30,57.9000,19.4733,25.7333,14.7867,65.4827,0.2104,-0.9051,-0.3693
CONC,2017-07-31,0.7000,19.6968,28.7645,13.1032,70.5878,-0.4374,-1.1296,-0.4972
CONC,2017-08-31,39.1000,23.0516,30.8710,17.5581,106.3973,-1.0669,-1.0806,-0.6950
CONC,2017-09-30,34.5000,24.6000,32.8333,18.8667,114.1423,-1.6729,-1.0313,-1.0403
CONC,2017-10-31,100.0000,25.5355,33.2484,20.1968,124.3110,-1.2782,-1.3362,-1.1264
CONC,2017-11-30,186.0000,25.1467,32.0100,19.8500,106.7907,-0.2303,-1.0380,-0.8386
CONC,2017-12-31,149.7000,27.6484,33.7323,23.4871,143.2717,0.2821,-0.9684,-1.4970
CONC,2018-01-31,190.3000,27.3548,32.5710,24.0000,141.8634,0.6748,-0.4039,-1.2473
CONC,2018-02-28,208.8000,26.5179,32.6357,22.1286,104.0912,0.8052,0.3512,-0.6283
CONC,2018-03-31,160.0000,25.8290,31.3742,22.5710,133.8218,0.9039,0.7838,-0.2345
CONC,2018-04-30,28.4000,25.7100,33.4900,20.2700,138.8929,0.0458,0.4331,-0.7317
CONC,2018-05-31,154.0000,21.7645,29.0645,16.7355,93.5282,-0.2246,0.3549,-0.5963
CONC,2018-06-30,13.9000,17.3467,22.8767,13.7900,46.3693,-0.6114,0.1902,-0.6810
CONC,2018-07-31,2.1000,18.0226,25.3258,13.4677,54.1491,-0.2259,-0.2511,-0.6203
CONC,2018-08-31,29.7000,17.2452,25.8548,11.1032,44.7483,-0.7312,-0.8112,-0.4424
CONC,2018-09-30,157.6000,22.7700,30.5533,16.8933,90.6253,-0.0776,-0.6159,0.0566
CONC,2018-10-31,309.4000,24.6097,30.4161,20.8194,111.3378,1.2421,0.7250,0.8130
CONC,2018-11-30,263.3000,26.3133,32.1733,21.9400,122.2688,1.9209,1.0425,1.0232
CONC,2018-12-31,63.5000,27.7065,34.1161,22.8419,144.1716,1.2810,0.8539,0.7270
CONC,2019-01-31,153.2000,29.5742,35.6387,24.8000,179.0536,0.1287,0.9569,0.4744
CONC,2019-02-28,126.0000,27.9643,34.5179,22.6893,121.9701,-0.7521,1.0311,0.1319
CONC,2019-03-31,310.2000,26.0742,32.0258,21.6677,137.6486,0.7603,1.4312,0.6298
CONC,2019-04-30,237.2000,24.6533,29.8367,20.9500,122.5413,1.4299,1.1167,1.3952
CONC,2019-05-31,136.7000,21.9581,26.6774,18.5000,96.0325,1.5913,0.7227,1.3279
CONC,2019-06-30,26.2000,21.3167,27.8233,17.0067,85.7742,0.4720,0.8070,1.2358
CONC,2019-07-31,22.1000,17.2484,23.9839,12.3161,47.4986,-0.3555,0.8088,1.3263
CONC,2019-08-31,6.4000,19.8871,29.1194,13.5129,68.4750,-1.0847,0.5419,1.1665
CONC,2019-09-30,14.8000,24.1033,32.1967,17.7867,107.4013,-1.3513,-0.6239,0.6240
CONC,2019-10-31,61.4000,26.5129,34.1129,21.3065,139.0583,-1.8180,-1.5935,-0.3141
CONC,2019-11-30,218.9000,28.5667,35.7800,23.1467,156.2483,-0.7889,-1.4760,-0.5809
CONC,2019-12-31,238.8000,26.3742,32.3742,21.9452,124.4529,0.4913,-0.6070,0.0829
CONC,2020-01-31,227.9000,28.3419,34.2194,24.0581,157.6952,1.2292,-0.1680,0.4096
CONC,2020-02-29,47.3000,27.7138,34.3483,23.0207,122.9789,0.5424,-0.2290,0.1385
CONC,2020-03-31,19.8000,27.7000,36.7452,21.0355,164.8817,-1.1121,-0.4688,-0.9428
CONC,2020-04-30,61.7000,22.8533,32.1700,16.1467,97.7266,-2.0601,-0.2780,-1.4563
CONC,2020-05-31,82.6000,19.5710,28.4935,13.5516,68.1154,-1.2404,-0.4992,-1.5455
CONC,2020-06-30,78.5000,20.8833,27.5500,16.2400,80.6745,-0.2238,-1.0619,-1.3499
CONC,2020-07-31,18.2000,19.4613,27.1387,13.6548,68.0989,-0.3121,-1.6896,-1.4334
CONC,2020-08-31,108.6000,21.5194,29.9677,15.1484,86.6515,-0.2644,-1.1753,-1.1471
CONC,2020-09-30,19.6000,23.6933,31.7300,17.6233,102.0403,-0.8090,-0.8632,-1.1124
CONC,2020-10-31,117.5000,26.6226,34.7516,20.6710,140.7822,-0.6203,-0.8012,-0.9272
CONC,2020-11-30,161.0000,25.8233,33.1367,19.7667,115.5982,-0.4610,-0.6530,-0.9860
CONC,2020-12-31,139.7000,27.4839,33.8355,22.3871,140.7423,0.0498,-0.6476,-1.3791
CONC,2021-01-31,674.9000,27.2419,32.9774,23.2000,140.1230,2.5900,1.7453,0.2028
CONC,2021-02-28,75.9000,26.3107,33.0500,21.3250,101.6832,2.3238,1.5727,0.3725
CONC,2021-03-31,51.5000,25.8355,33.1226,20.6387,133.9216,2.0042,1.5728,0.5856
CONC,2021-04-30,100.0000,23.4633,31.5967,18.0467,105.7199,-0.8348,1.6367,0.6887
CONC,2021-05-31,16.3000,20.4355,28.1258,15.1097,77.4949,-1.1025,1.2419,0.4313
CONC,2021-06-30,50.7000,18.2100,24.6367,13.7900,53.6026,-0.5247,1.2349,0.4288
CONC,2021-07-31,14.1000,17.7419,27.7097,10.3355,51.6712,-0.7462,-1.2719,0.4708
CONC,2021-08-31,14.8000,21.2516,29.7516,14.5258,83.4734,-0.8000,-1.4963,0.1625
CONC,2021-09-30,18.0000,26.6350,35.4467,20.6100,144.6992,-1.8238,-1.7356,0.0119
CONC,2021-10-31,229.2000,26.1806,31.6968,19.9226,133.9216,-0.7350,-1.2009,0.4152
CONC,2021-11-30,143.5000,27.4467,32.7567,21.2100,138.6672,-0.2419,-0.8712,0.2772
CONC,2021-12-31,64.2000,28.9403,37.1419,22.0806,164.1930,-0.0761,-1.3612,-0.0594
CONC,2022-01-31,56.3000,31.9258,37.8710,24.6935,224.9865,-2.1334,-2.0800,-2.4564
CONC,2022-02-28,49.8000,29.8679,35.6964,23.1143,148.4611,-3.4805,-2.2552,-2.7051
CONC,2022-03-31,120.2000,27.5548,33.0548,21.6452,162.3163,-2.6531,-1.7718,-2.5675
CONC,2022-04-30,35.9000,26.1000,31.3233,20.3667,145.2761,-1.9926,-3.0067,-2.9213
CONC,2022-05-31,79.7000,18.6097,25.1677,13.8774,58.6088,-0.9571,-2.8997,-2.6405
CONC,2022-06-30,70.4000,17.1500,23.4033,12.4333,44.8178,-0.4769,-2.1276,-2.5433
CONC,2022-07-31,7.4000,22.7032,31.1839,16.4903,107.8583,-0.4176,-1.7420,-2.7579
CONC,2022-08-31,114.7000,20.0710,28.3903,14.1968,70.3819,-0.2671,-0.9954,-2.3723
CONC,2022-09-30,39.0000,19.9267,25.8533,15.4133,60.8638,-0.5805,-0.8955,-2.0148
CONC,2022-10-31,178.4000,22.5710,29.4387,17.6194,86.0114,0.5741,0.0358,-2.0246
CONC,2022-11-30,150.6000,24.0133,31.5700,17.3800,93.0592,0.6435,0.1931,-1.8449
CONC,2022-12-31,21.1000,28.5968,36.1032,22.4065,158.4440,-0.0008,-0.5350,-1.9722
CONC,2023-01-31,145.9000,28.5323,35.8774,23.1097,160.8768,-0.6973,-0.1448,-1.4483
CONC,2023-02-28,265.2000,26.0000,32.3536,22.0143,98.1412,0.0121,0.3845,-0.5431
CONC,2023-03-31,151.4000,26.3903,32.2710,22.7806,142.6896,0.8113,0.5113,-0.3701
CONC,2023-04-30,136.9000,23.2967,29.2767,19.2733,103.4944,1.0495,0.2650,0.1159
CONC,2023-05-31,94.5000,20.8194,27.4000,16.4419,81.9210,0.2447,0.0722,0.0869
CONC,2023-06-30,57.2000,19.6433,26.4900,15.0800,67.2037,0.1372,0.6071,-0.0342
CONC,2023-07-31,5.5000,21.0871,27.5742,16.2839,86.5240,-0.5836,0.3339,0.0320
CONC,2023-08-31,37.9000,23.6387,32.1839,17.9387,114.6909,-1.2501,-0.7615,-0.3802
CONC,2023-09-30,34.8000,26.4233,34.4600,20.7167,141.2942,-2.1383,-1.3378,-0.6684
CONC,2023-10-31,134.8000,28.1677,36.3226,23.1258,166.5999,-1.6570,-1.6850,-1.0914
CONC,2023-11-30,156.7000,29.6300,36.9133,24.2700,174.2554,-1.1539,-1.8514,-1.3472
CONC,2023-12-31,110.6000,29.4290,35.5387,25.3484,172.6076,-0.8161,-2.1480,-1.0906
COVIE,2000-01-31,127.6000,26.4839,33.5129,21.1871,128.7187,,,
COVIE,2000-02-29,60.3000,25.9448,33.1241,20.3448,101.8222,,,
COVIE,2000-03-31,130.0000,24.6742,32.1742,19.7290,120.2277,-0.9790,,
COVIE,2000-04-30,52.6000,22.3633,29.3833,17.7067,98.3609,-1.2980,,
COVIE,2000-05-31,191.1000,17.1839,23.9032,13.1613,55.4803,-0.1288,,
COVIE,2000-06-30,182.6000,18.4233,23.3467,15.0233,64.7040,0.4833,-0.4357,
COVIE,2000-07-31,55.5000,12.4839,20.4129,7.0323,24.8932,0.8819,-0.2740,
COVIE,2000-08-31,74.2000,18.8516,26.5097,13.7516,67.3957,0.1941,-0.0319,
COVIE,2000-09-30,61.3000,19.7100,25.9700,14.6933,66.7399,-0.5469,-0.1076,
COVIE,2000-10-31,225.7000,23.6871,30.0161,19.1387,104.0911,0.0087,0.7002,
COVIE,2000-11-30,158.2000,23.2367,29.6133,18.1500,89.1213,0.3608,0.3854,
COVIE,2000-12-31,166.8000,25.0452,31.1613,19.8581,109.1441,0.6982,0.0933,-0.1956
COVIE,2001-01-31,88.4000,26.4194,32.5161,22.1548,127.9175,-0.2033,-0.2559,-0.3651
COVIE,2001-02-28,273.5000,26.0536,31.8429,22.1821,99.3694,0.3993,0.5613,0.4772
COVIE,2001-03-31,161.3000,25.1226,31.7935,21.2000,125.9001,0.2765,0.7527,0.5632
COVIE,2001-04-30,135.9000,23.0933,29.4400,19.2867,106.7906,0.6475,0.3148,0.8020
COVIE,2001-05-31,50.1000,16.9000,22.7387,12.4548,53.1643,-0.3610,-0.0380,0.3446
COVIE,2001-06-30,128.4000,16.5500,23.4567,11.8633,49.1720,-0.0953,0.0686,0.2041
COVIE,2001-07-31,75.7000,18.1194,24.9581,13.5097,64.6025,-0.2030,0.3150,0.1307
COVIE,2001-08-31,51.8000,21.1516,28.3935,16.2677,90.4924,-0.4222,-0.7572,-0.0482
COVIE,2001-09-30,216.9000,19.8700,25.6267,15.9133,68.1356,-0.0018,-0.1741,0.5189
COVIE,2001-10-31,57.3000,22.9097,29.7323,17.0871,95.5683,-0.2971,-0.5172,-0.0713
COVIE,2001-11-30,176.5000,24.7100,31.2667,19.7233,104.3103,0.3467,-0.1346,-0.0586
COVIE,2001-12-31,189.2000,24.3258,30.9000,18.8226,101.2980,0.0020,-0.0913,0.0620
COVIE,2002-01-31,152.0000,25.2387,31.6355,19.6548,113.7899,0.4321,0.0431,0.3507
COVIE,2002-02-28,109.3000,24.5393,31.0893,19.8857,85.2477,0.1650,0.3484,-0.2355
COVIE,2002-03-31,110.7000,27.0161,33.5903,22.9613,151.6395,-0.6155,-0.5997,-0.5897
COVIE,2002-04-30,75.4000,23.8467,30.0667,19.8767,115.9364,-1.1521,-0.6115,-0.9636
COVIE,2002-05-31,172.1000,21.1161,26.0419,17.7903,94.0219,-0.7783,-0.5809,-0.5332
COVIE,2002-06-30,112.1000,17.4300,23.3000,13.4067,56.1452,-0.1655,-0.7480,-0.6490
COVIE,2002-07-31,58.4000,15.6581,21.1516,10.8839,44.4572,0.1525,-0.8766,-0.6346
COVIE,2002-08-31,90.5000,20.3742,26.7968,15.3226,82.2206,-0.2581,-0.9610,-0.4072
COVIE,2002-09-30,90.3000,19.7033,27.2767,13.6500,66.6822,-0.4586,-0.6195,-1.0675
COVIE,2002-10-31,93.7000,24.4194,30.1226,20.2032,112.5281,-0.6694,-0.5069,-0.9521
COVIE,2002-11-30,326.6000,24.0967,30.7500,19.2267,97.8102,0.6209,0.2466,-0.1814
COVIE,2002-12-31,123.6000,26.5129,32.0774,22.0645,126.2741,0.4808,-0.0409,-0.5979
COVIE,2003-01-31,101.6000,26.7968,33.2000,21.4774,132.6476,0.4145,-0.2663,-0.9709
COVIE,2003-02-28,350.2000,25.7536,31.9750,21.5500,96.4666,0.5490,0.9156,0.1011
COVIE,2003-03-31,28.6000,24.8032,31.3097,20.2742,121.8438,0.0462,0.3671,-0.1077
COVIE,2003-04-30,113.6000,21.2867,29.0200,16.0200,86.6897,0.3726,0.5846,0.1588
COVIE,2003-05-31,13.2000,18.0129,26.1484,12.3323,62.5922,-1.5877,-0.8037,-0.3685
COVIE,2003-06-30,88.2000,19.7100,26.7567,15.2333,76.9098,-0.8307,-0.7299,-0.5808
COVIE,2003-07-31,33.7000,16.9484,24.1032,11.9290,54.4474,-1.1623,-0.6759,-0.7591
COVIE,2003-08-31,46.0000,15.6581,24.0516,9.4323,41.9064,-0.7915,-2.0650,-0.7815
COVIE,2003-09-30,69.4000,20.6167,28.4333,15.1200,74.8832,-0.9050,-1.5567,-0.9435
COVIE,2003-10-31,280.9000,22.9290,30.4935,17.4194,95.7751,0.3525,-0.6951,0.0190
COVIE,2003-11-30,180.1000,23.5267,29.9600,18.1033,91.9963,0.7985,0.0049,-0.6043
COVIE,2003-12-31,347.7000,24.6774,30.5387,20.1065,105.0885,1.9632,1.0985,0.4067
COVIE,2004-01-31,59.6000,26.3871,33.1581,20.5935,127.5181,0.7731,0.8831,0.2757
COVIE,2004-02-29,106.6000,24.7828,32.2862,19.1345,90.5521,0.3909,0.9381,-0.7553
COVIE,2004-03-31,39.5000,24.3839,32.6355,18.1677,116.6396,-1.6924,0.6052,-0.6711
COVIE,2004-04-30,168.6000,23.5900,30.3400,18.9567,112.7689,-0.7908,-0.0190,-0.5267
COVIE,2004-05-31,166.9000,15.6839,20.8806,12.2129,43.9132,-0.1166,0.1526,0.2012
COVIE,2004-06-30,79.7000,17.8967,24.2800,13.5367,60.0740,0.4329,-0.9897,0.2320
COVIE,2004-07-31,88.5000,16.9774,23.0097,12.7387,54.6864,0.3122,-0.4548,0.4266
COVIE,2004-08-31,10.0000,18.1387,25.5194,13.2710,61.0625,-0.7399,-0.8049,0.2298
COVIE,2004-09-30,26.1000,20.9267,28.0267,16.3600,77.7994,-1.2353,-0.6709,0.0543
COVIE,2004-10-31,223.2000,22.4774,29.6484,16.8355,91.0201,-0.5632,-0.2779,-0.1608
COVIE,2004-11-30,291.5000,23.0033,28.6900,18.0967,86.8483,0.8870,0.1285,0.2932
COVIE,2004-12-31,138.9000,24.8968,31.2419,19.6226,107.4963,1.2944,0.1860,-0.5940
COVIE,2005-01-31,146.7000,26.2161,32.7065,21.7194,125.4137,0.7449,0.1249,-0.1839
COVIE,2005-02-28,24.7000,25.3321,32.7464,20.0786,92.4771,-0.8570,0.0428,-0.5674
COVIE,2005-03-31,54.1000,25.1871,33.3226,19.8000,126.7294,-1.6143,-0.0608,-0.5452
COVIE,2005-04-30,164.8000,22.0233,28.7900,18.2400,94.5781,-1.2443,-0.3729,-0.4758
COVIE,2005-05-31,301.0000,20.4452,26.2129,16.4871,86.5625,0.5063,-0.3231,-0.0732
COVIE,2005-06-30,98.1000,20.2200,25.5467,16.9033,82.1074,0.9650,-0.4016,-0.0881
COVIE,2005-07-31,21.3000,16.1000,23.5000,10.8774,47.7403,0.4630,-0.6484,-0.3480
COVIE,2005-08-31,21.1000,20.6242,27.9726,14.2613,84.8280,-1.2735,-0.6273,-0.4059
COVIE,2005-09-30,136.6000,16.5100,22.8600,11.3867,42.4064,-0.7289,0.2123,0.1974
COVIE,2005-10-31,258.3000,21.7581,27.6032,17.7710,83.7483,0.4685,0.7092,0.3513
COVIE,2005-11-30,95.3000,24.2300,30.7167,18.6600,99.2016,0.7836,-0.3550,-0.5016
COVIE,2005-12-31,36.2000,25.3774,32.5419,19.4097,112.8890,-0.1627,-0.8371,-1.0856
COVIE,2006-01-31,82.4000,27.4452,34.6935,21.8258,141.0195,-1.7744,-1.0092,-1.6431
COVIE,2006-02-28,118.0000,25.9393,33.4429,20.3393,98.2574,-1.5865,-0.5678,-1.0393
COVIE,2006-03-31,353.4000,25.0677,31.4613,21.1548,125.1978,0.3832,0.1079,0.3221
COVIE,2006-04-30,129.1000,21.6233,28.7567,17.0533,90.2429,0.8954,-0.5766,0.2078
COVIE,2006-05-31,17.4000,15.9419,24.4290,10.1161,45.7866,0.6477,-0.7044,-0.8845
COVIE,2006-06-30,82.1000,19.2367,26.0733,14.5700,72.2700,-0.6222,-0.2588,-0.9194
COVIE,2006-07-31,42.2000,19.5871,26.8355,14.8516,78.8574,-1.1363,-0.1483,-0.9784
COVIE,2006-08-31,108.4000,18.5581,26.8516,12.1484,64.7417,-0.6448,-0.0291,-0.4204
COVIE,2006-09-30,188.0000,19.5900,27.1100,13.6867,65.7047,0.0454,-0.5662,-0.2928
COVIE,2006-10-31,197.3000,24.3097,30.7839,19.7129,111.2388,0.7173,-0.3238,-0.7184
COVIE,2006-11-30,149.8000,23.6000,29.6300,18.8800,92.7321,0.7866,0.1028,-0.4177
COVIE,2006-12-31,178.1000,26.9258,33.6258,22.0484,131.3695,0.3861,0.2824,0.1027
COVIE,2007-01-31,246.1000,26.4065,31.7581,22.3774,127.7576,0.5603,1.0097,0.7172
COVIE,2007-02-28,186.9000,25.6250,32.0071,21.0464,95.2386,0.7418,1.2266,0.9369
COVIE,2007-03-31,240.6000,25.7097,32.0516,21.1548,133.5696,1.0464,1.1580,0.5579
COVIE,2007-04-30,166.6000,23.0800,29.2067,18.7883,106.6328,0.7517,1.0399,0.6271
COVIE,2007-05-31,232.0000,16.1097,22.4290,11.8161,47.0300,1.2166,1.6087,1.2571
COVIE,2007-06-30,4.4000,17.4467,24.2100,13.0067,56.2828,0.4036,1.1724,1.0863
COVIE,2007-07-31,28.5000,14.6290,22.0532,8.8871,37.3567,0.0160,0.5866,1.1642
COVIE,2007-08-31,15.8000,16.0903,23.7065,10.4065,44.9319,-1.3899,0.0035,0.9564
COVIE,2007-09-30,35.4000,23.3133,32.2966,17.4483,102.5758,-1.5060,-0.8908,0.3464
COVIE,2007-10-31,226.5000,24.1548,30.3935,19.4097,109.4341,-0.6192,-0.5901,0.4544
COVIE,2007-11-30,281.2000,22.4000,29.5933,16.4900,81.1360,0.7066,-0.5119,0.9105
COVIE,2007-12-31,148.2000,25.7419,31.9903,20.7000,117.0865,1.1987,-0.0909,0.8637
COVIE,2008-01-31,74.7000,25.8806,31.6484,21.1968,121.3463,0.3569,-0.2807,0.3229
COVIE,2008-02-29,123.0000,25.2000,32.2862,20.0690,94.5061,-0.6701,0.0076,0.0881
COVIE,2008-03-31,115.6000,24.5161,32.2161,18.9581,118.2660,-0.8960,0.3223,-0.3718
COVIE,2008-04-30,134.3000,20.5667,28.1267,15.5400,79.3805,-0.2425,0.0193,-0.3950
COVIE,2008-05-31,49.1000,17.2935,24.8097,12.0871,56.3912,-0.4642,-1.0518,-1.5008
COVIE,2008-06-30,82.5000,15.1533,20.8633,10.5633,39.2375,-0.1812,-0.9863,-0.8880
COVIE,2008-07-31,64.5000,20.2419,28.1516,14.8323,85.7833,-0.6588,-0.8506,-0.9590
COVIE,2008-08-31,46.5000,19.0484,25.8419,14.0032,69.2112,-0.7605,-1.1262,-0.9220
COVIE,2008-09-30,89.3000,17.7433,26.0700,11.4500,50.9946,-0.7937,-0.9052,-0.3842
COVIE,2008-10-31,159.0000,23.2097,29.6161,18.2806,98.8046,-0.2727,-0.8770,-0.6595
COVIE,2008-11-30,140.4000,24.8433,31.7900,18.7900,105.7571,0.0676,-0.6557,-1.7190
COVIE,2008-12-31,79.0000,26.3129,34.0323,19.3935,123.8500,-0.4325,-1.1258,-2.5013
COVIE,2009-01-31,264.7000,24.8097,31.8129,19.7065,108.9038,0.1389,-0.1995,-0.8675
COVIE,2009-02-28,207.3000,25.7786,32.2750,21.3357,96.7065,0.5571,0.4529,-0.4479
COVIE,2009-03-31,5.2000,25.6387,33.5613,19.5871,132.6278,0.1011,-0.3638,-1.1188
COVIE,2009-04-30,29.0000,22.8967,32.2833,15.9000,104.4779,-1.4083,-1.0770,-2.1557
COVIE,2009-05-31,289.5000,19.6226,26.4548,15.3710,77.9249,-0.6983,-0.1552,-0.6246
COVIE,2009-06-30,91.4000,14.5867,21.8633,8.9033,35.5902,0.3973,0.3389,-0.5621
COVIE,2009-07-31,165.5000,14.1000,20.6194,9.0677,33.9954,1.4387,0.2215,0.0995
COVIE,2009-08-31,110.4000,19.0548,26.2258,14.0677,69.2712,0.5937,-0.1207,0.3358
COVIE,2009-09-30,138.1000,19.0867,25.6733,14.5133,61.4694,0.7030,0.8584,0.4693
COVIE,2009-10-31,258.6000,22.7290,28.8355,17.7871,93.6511,0.8747,1.9221,0.8079
COVIE,2009-11-30,239.6000,26.7600,32.6067,22.8733,127.9182,1.2228,1.4907,1.0368
COVIE,2009-12-31,298.6000,25.9290,32.0839,21.4226,119.2773,1.6995,2.0221,1.6304
COVIE,2010-01-31,92.9000,26.6645,32.8677,22.2516,130.9782,0.7220,1.2869,1.1228
COVIE,2010-02-28,253.0000,27.0250,33.0696,23.2036,109.1315,0.8869,1.7372,1.2150
COVIE,2010-03-31,293.5000,25.1129,32.2097,20.5161,125.7760,0.8280,2.1240,1.9474
COVIE,2010-04-30,92.4000,21.3667,28.8200,17.1433,87.5262,1.0436,1.4366,2.1257
COVIE,2010-05-31,223.1000,16.8742,23.2968,13.2355,52.9567,1.1721,1.6918,2.0347
COVIE,2010-06-30,36.3000,17.9367,24.8850,13.2033,60.4183,0.1691,0.7809,1.8534
COVIE,2010-07-31,120.0000,15.9742,22.5484,11.3323,46.7912,0.5448,1.2872,1.7159
COVIE,2010-08-31,2.3000,17.5645,26.0065,11.7000,56.2358,-0.7880,0.3727,1.4809
COVIE,2010-09-30,98.0000,19.9967,27.2367,15.3900,69.2530,-0.4449,-0.3130,1.3569
COVIE,2010-10-31,227.3000,20.5290,26.6806,15.3806,72.1664,0.0491,0.4267,1.3310
COVIE,2010-11-30,71.3000,22.6100,29.9800,16.1767,83.0974,0.2881,-0.4750,0.9881
COVIE,2010-12-31,158.8000,25.8581,32.0161,20.9516,118.4434,0.3523,-0.1477,0.5567
